Series Name,Series Code,Country Name,Country Code,1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Euro area,EMU,18097.12324,18859.53056,19897.44585,20420.85903,20162.90703,21082.21418,21645.57597,22232.94625,22993.04519,23387.60919,23418.15878,23521.55594,23798.71649,24321.61014,24836.36732,25395.94016,25970.10106,27000.04144,27987.96244,28858.36658,29478.66517,29750.86301,29435.09362,30071.58647,30722.95501,31164.30671,31933.00131,32835.73412,33725.21328,34914.78976,35548.23219,35713.49138,35770.40808,36392.43418,36815.97128,37827.30644,38758.94709,38732.28058,36869.63157,37568.88915,38285.85973,37861.2437,37638.80074,38032.48751,38692.6653,39314.17513,40247.08283,40922.95,41359.72682,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Europe & Central Asia,ECS,11904.49355,12363.52884,12987.65796,13185.97797,12991.29956,13483.18088,13773.3667,14105.02883,14527.36602,14653.0656,14631.10933,14681.62084,14878.47725,15185.28768,15512.28184,15845.63048,16230.07612,16807.11458,17302.54637,17617.8884,17610.31422,17429.16886,17220.60971,17360.99482,17700.96313,17984.5149,18481.66921,18936.73436,19466.36603,20277.47545,20716.09442,21028.29101,21358.62547,21987.07663,22528.01563,23350.297,24122.10833,24272.22879,23098.80429,23614.22806,24121.3013,24098.84569,24200.87035,24522.08179,24903.53675,25266.03636,25874.07503,26336.11076,26646.70773,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Europe & Central Asia (excluding high income),ECA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6554.805016,6420.838088,6074.000859,5406.544814,5071.736089,4493.309162,4409.8843,4398.355618,4521.476393,4444.318412,4546.523628,4927.609661,5051.706032,5326.207865,5691.041066,6156.165906,6598.982111,7121.832401,7649.548636,7934.910935,7422.834252,7794.233154,8235.0738,8508.706339,8793.730406,8922.007607,8937.196069,9016.877109,9318.291518,9543.630682,9658.429684,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Europe & Central Asia (IDA & IBRD countries),TEC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6497.623618,6368.031676,5995.398515,5414.205544,5148.036964,4686.637675,4670.630934,4712.839697,4850.6473,4813.099097,4930.579721,5301.615782,5439.057523,5715.071547,6068.541165,6542.074633,6971.554231,7506.642434,8060.917388,8390.091725,7947.299504,8289.802434,8726.019725,8980.234295,9251.863239,9414.914471,9493.470634,9625.191492,9983.30615,10273.47544,10460.09422,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,European Union,EUU,15427.28147,16058.03864,16917.45162,17334.63662,17120.20665,17862.09325,18286.9041,18760.01069,19395.93531,19709.0633,19726.95296,19822.86517,20055.79558,20506.58277,20938.25335,21420.15768,21896.86817,22735.85007,23547.98199,24260.28053,24625.63783,24835.1978,24614.71823,25204.67637,25829.61867,26275.79588,26935.3305,27711.35995,28484.30682,29560.73655,30166.61044,30435.83651,30610.07611,31286.86784,31779.09043,32782.9604,33703.03502,33811.79517,32272.77072,32939.9954,33603.21749,33301.54489,33202.37169,33640.44745,34339.51268,34967.41367,35890.86519,36598.09284,37105.93319,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Fragile and conflict affected situations,FCS,1881.127947,1871.186325,1928.323695,1994.211282,1955.648024,2043.621726,2091.369492,2046.021401,2068.300442,2046.319498,1937.914266,1859.680327,1724.653273,1694.656999,1693.75751,1719.996175,1741.00101,1773.107943,1661.39836,1776.317938,1683.946862,1728.305098,1704.289778,1649.654259,1652.098557,1662.131914,1719.607825,1761.892408,1728.920064,1742.799823,1764.807367,1721.609111,1635.685457,1818.485085,1909.812569,2003.470526,2086.673728,2153.867973,2164.430605,2207.772111,2165.186008,2280.962781,2313.146248,2286.717797,2276.768494,2290.037771,2280.18142,2280.44798,2278.575813,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Heavily indebted poor countries (HIPC),HPC,730.6379706,723.5575194,724.8922473,746.0455223,741.1724433,750.7258551,757.7292201,756.3145422,741.9845659,725.0847731,730.6684632,718.9772514,705.3391607,695.894789,689.9160693,691.9873112,693.8254624,682.7477656,677.0666274,655.3209816,640.4408408,617.6328579,602.665213,584.3154996,596.3677532,609.266509,617.1338361,621.8707356,624.3322476,623.2177152,631.5887016,635.8280595,645.886305,662.1660403,682.2053746,704.430511,727.7373106,750.468948,762.798311,785.4220697,799.2191633,822.3198841,843.9359925,865.7612106,881.8019355,895.1770335,911.5421944,923.0657349,934.8381319,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,High income,HIC,18011.96535,18828.30187,19840.70434,19876.93185,19668.4538,20480.15092,21098.64496,21786.32678,22495.42725,22645.10062,22906.04403,22717.06982,23166.74641,24059.60483,24756.37001,25381.66745,26092.00211,27160.15092,28011.98333,28672.12313,28857.69794,29272.62165,29400.62065,30120.45104,30733.97821,31435.39881,32188.3358,32855.20715,33715.38262,34862.27814,35176.30674,35496.75018,36048.39237,37006.52567,37813.96389,38721.35251,39513.88464,39366.94813,37788.87528,38653.9034,39196.05791,39474.417,39822.76103,40402.80381,41112.14083,41593.2841,42399.54571,43136.80933,43656.42776,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,IBRD only,IBD,1581.544896,1651.342856,1737.218922,1800.208153,1840.840296,1927.491408,1972.215905,1998.31894,2044.691809,2089.338124,2091.778104,2106.77117,2091.831315,2146.191803,2198.055465,2249.905254,2314.107226,2357.134096,2382.330591,2389.713465,2374.461198,2359.06028,2393.876163,2421.855162,2477.694344,2564.334384,2656.607704,2675.657745,2726.455637,2846.236043,2906.473259,2992.891808,3118.684701,3323.30682,3515.460214,3754.677061,4032.237654,4213.696421,4255.711806,4521.969692,4745.984263,4936.753691,5131.286955,5300.878051,5456.103812,5638.419201,5864.177534,6071.85048,6243.339473,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,IDA & IBRD total,IBT,1450.520791,1506.098692,1578.748225,1637.641296,1664.29177,1739.009577,1777.079821,1793.461261,1831.611432,1867.22708,1860.892208,1866.39632,1846.077866,1886.407905,1928.372787,1968.467566,2019.040626,2053.999243,2071.657619,2076.73585,2059.83582,2043.029856,2064.849118,2080.985622,2123.20573,2191.851155,2262.583376,2275.023917,2312.174105,2404.649461,2450.989222,2519.411584,2617.636139,2779.66043,2930.609184,3117.488831,3333.510217,3472.338526,3503.787294,3708.944739,3877.187649,4020.215354,4168.447901,4296.877291,4408.790983,4538.160315,4701.664064,4850.966539,4969.633543,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,IDA blend,IDB,1140.62547,1155.244094,1188.016532,1258.45788,1194.723736,1235.053526,1261.040104,1211.277675,1245.600016,1272.651537,1174.81193,1124.052504,1052.094128,1036.622452,1067.022863,1062.445636,1068.354612,1101.790947,1101.692007,1142.161577,1131.48233,1134.955636,1100.782648,1079.720736,1071.463899,1092.566861,1087.273506,1088.74047,1083.25939,1097.202511,1119.064636,1176.102768,1208.519624,1270.381475,1314.865648,1358.579891,1402.900105,1428.892552,1479.795815,1534.990664,1570.163942,1604.457477,1657.232926,1715.114521,1738.573882,1724.139972,1731.134021,1751.454944,1750.934464,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,IDA only,IDX,643.3990648,619.4294896,619.7703525,642.7277672,628.9621241,643.5351491,648.6662568,647.35209,637.9385837,624.5454661,628.0762828,615.6881243,605.0355478,598.9153222,594.9096747,598.9511399,602.2578537,599.6755732,597.3072462,588.0883962,579.430535,566.1726739,560.0965235,546.7552603,559.5704457,572.3594402,582.6155153,590.7947241,600.2703753,608.3122199,623.2246399,632.1577081,649.4855488,671.1017601,698.3237556,727.57411,760.4350631,790.1028585,809.4978206,840.1907188,856.3186938,878.4754299,911.3533022,941.2093922,958.4137815,983.6520796,1014.343606,1043.777043,1071.672481,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,IDA total,IDA,796.2430163,788.322149,801.3683246,841.7276247,810.7580244,835.2764975,849.1129758,830.5545889,839.3691079,843.1928996,808.983686,783.500092,751.1560471,742.3394524,751.7617019,753.0165832,757.6061836,769.1075228,767.9146641,777.5759146,768.3456257,761.3438345,745.0683319,729.0545965,734.0109028,749.6045318,754.2149543,759.9785597,763.9875306,774.0149479,791.0943252,816.9073173,839.1789522,874.5931727,907.4891294,941.476444,978.0543681,1006.211229,1036.645249,1076.004897,1099.063903,1125.571262,1165.449319,1205.193411,1224.688937,1235.779752,1257.845278,1283.773616,1301.272691,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Late-demographic dividend,LTE,1395.406213,1477.90757,1588.143711,1658.161244,1707.378681,1799.743364,1886.647454,1959.386072,2075.55572,2217.991604,2184.264181,2188.177679,2167.858825,2291.170982,2422.314592,2528.29853,2636.26829,2712.499486,2791.123767,2758.891549,2734.949989,2686.126682,2745.418754,2807.197501,2915.361554,3012.449159,3133.378988,3169.853253,3273.468089,3468.854444,3605.920271,3779.877016,3991.181386,4278.146818,4555.833813,4922.207453,5362.20349,5675.88162,5789.24456,6193.228033,6568.84907,6882.778167,7198.300842,7487.958008,7739.619771,7986.859368,8323.556761,8689.805545,9026.834681,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Latin America & Caribbean,LCN,5076.247635,5309.500662,5630.387327,5849.890801,5928.800559,6151.913127,6304.627731,6406.222536,6679.492625,6929.311369,6804.182971,6627.706695,6323.30996,6426.50508,6524.019865,6679.938044,6768.675167,6707.111396,6669.984334,6569.761039,6675.143339,6722.792713,6853.751549,7045.707416,7034.945311,7164.553594,7412.770831,7460.684815,7359.000062,7527.241215,7487.576793,7408.133563,7425.689676,7795.757645,8026.598407,8346.44704,8702.331084,8938.520388,8671.201399,9076.327322,9367.923892,9523.62349,9684.333164,9679.723204,9590.531911,9458.830417,9536.336642,9597.736435,9590.172193,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Latin America & Caribbean (excluding high income),LAC,4992.523555,5240.099199,5585.793554,5817.37418,5926.09278,6151.12288,6292.880536,6376.985834,6639.814,6881.423788,6739.616961,6584.004059,6287.544078,6387.138509,6483.63188,6634.024218,6711.977184,6634.970501,6576.121615,6473.483186,6569.780847,6591.298205,6712.352486,6897.924406,6864.839777,6981.646339,7213.969594,7243.163602,7131.959033,7292.387435,7237.311416,7150.774136,7157.910706,7507.056031,7732.397745,8045.69768,8400.66749,8637.245204,8374.266583,8778.137962,9059.843488,9200.701964,9352.283546,9342.831231,9241.162957,9100.284937,9183.065703,9238.131382,9228.388411,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Latin America & the Caribbean (IDA & IBRD countries),TLA,5072.163308,5307.118299,5633.026998,5862.51681,5942.934113,6164.612873,6309.510526,6400.447781,6670.540312,6928.473938,6783.594461,6595.228529,6278.802668,6369.087312,6465.657524,6622.214832,6710.834206,6637.084361,6593.169545,6500.75751,6620.574718,6676.623158,6817.962546,7009.682235,6990.745802,7116.293414,7362.925187,7403.957119,7286.154454,7449.194515,7396.079359,7312.898151,7329.665176,7690.052421,7922.191162,8242.37204,8602.856634,8845.598957,8576.412456,8991.522122,9289.146887,9446.470991,9609.939362,9605.860802,9510.032919,9375.517621,9456.542414,9521.940504,9511.723077,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,559.7354798,559.0731583,551.8667022,548.5432992,546.9608573,543.0758875,546.5643589,552.3319877,552.0998518,549.3719779,537.6923195,531.7642391,518.6496105,499.4951369,489.0705116,505.347127,521.1886054,532.0272727,539.4153652,548.0347441,556.2180196,570.7609147,586.2642679,602.6156961,627.0529347,661.1837142,694.2342228,734.0072983,767.8922921,786.1002714,815.4057728,827.3732458,847.9461345,876.1600031,903.7164698,914.5837757,929.1462931,949.2415471,968.7178565,988.6949028,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Low & middle income,LMY,1391.366778,1446.294511,1518.550764,1575.369378,1604.589518,1677.015548,1712.997421,1727.402563,1762.412073,1793.916257,1788.096542,1797.810129,1781.108646,1820.904028,1861.018807,1898.327123,1945.455353,1978.801468,1993.756109,1996.38582,1985.003597,1965.976727,1984.116508,1996.480426,2033.304489,2097.67446,2165.219869,2175.051978,2211.903794,2301.640036,2346.773145,2413.277205,2509.133596,2665.765558,2814.025151,2995.210393,3204.990361,3338.640365,3373.209152,3577.512608,3741.744783,3883.786603,4030.923504,4157.077334,4265.994393,4392.914549,4551.747638,4695.413724,4810.402692,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Low income,LIC,..,..,..,..,..,..,..,..,..,..,..,644.2404507,639.8288162,623.407634,609.4331244,615.4619321,625.4682947,628.3588787,622.0094234,596.3040421,582.1122409,550.7996172,532.3280482,513.8353257,523.6163565,533.7510869,543.130333,546.907711,549.7898897,549.7048137,561.6621128,569.0926618,581.6290861,597.3872908,620.9365079,643.2990237,672.5005109,696.3018335,711.9607378,738.0468702,735.1862785,735.9466556,758.1498052,776.7398327,772.8384021,782.3730461,790.9281441,799.2967916,809.6216356,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Lower middle income,LMC,718.7220619,724.0640254,738.5011173,757.2582269,768.5637541,791.6249791,818.9618907,832.1515313,823.4688592,840.931554,836.1649912,836.0733085,838.5578635,841.9637272,854.9335146,864.502731,871.676268,900.7146246,918.5644279,926.2846971,907.9527179,906.5252819,890.9629466,886.8370645,903.925706,934.0407835,947.5897533,970.377912,1002.929377,1025.86909,1053.532635,1083.60262,1133.595763,1195.440453,1253.544644,1317.94564,1385.408426,1421.0451,1467.045142,1542.731571,1592.294428,1647.947667,1712.735308,1784.949497,1857.514072,1932.966014,2009.254617,2082.905647,2134.995188,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Middle East & North Africa,MEA,4692.402095,5309.653171,5780.690765,6182.163278,5864.823829,6565.178967,6587.337267,6087.425549,6180.104643,5925.389443,5824.676702,5524.80787,5200.948539,4971.17065,4779.604022,4674.515953,4540.3449,4543.678688,4541.702764,4960.479427,5033.77584,5178.882106,5200.188957,5218.52279,5247.296693,5383.356087,5456.112693,5597.092744,5587.793145,5799.523219,5759.758848,5743.097951,5944.866676,6298.653102,6486.55609,6737.332817,6936.152837,7093.87834,6977.411157,7172.643418,7290.052252,7422.407313,7480.74351,7554.620544,7594.92799,7833.17021,7816.878601,7756.837748,7660.293829,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Middle East & North Africa (excluding high income),MNA,2969.704681,3295.084943,3437.746095,3573.296598,3498.677194,3929.602051,3783.444269,3445.466608,3248.308855,2777.217706,2675.301625,3001.791481,3042.190446,2896.304455,2897.20643,2728.768223,2697.94957,2603.230209,2601.657354,2835.608086,2725.781054,2783.740356,2795.555541,2773.639318,2784.936828,2895.354599,2932.711522,3075.140046,3148.935622,3230.838923,3245.114688,3295.184442,3328.490107,3535.823951,3632.811751,3766.648655,3926.679567,3994.72763,4024.861687,4161.335395,4048.809716,4087.488344,4083.241316,4095.771425,4054.406316,4297.711355,4348.987763,4260.694357,4173.584234,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Middle East & North Africa (IDA & IBRD countries),TMN,2951.015596,3274.34816,3416.11151,3550.80896,3476.659155,3904.872095,3759.634119,3423.783436,3227.866445,2759.739989,2658.465291,2982.900466,3023.04519,2878.077295,2878.973595,2711.595411,2680.970707,2586.847438,2585.284482,2842.616721,2732.98763,2791.617684,2804.025849,2782.639024,2793.72537,2906.197579,2942.144836,3083.539018,3156.75331,3242.472176,3259.743281,3313.587724,3345.381407,3551.333752,3647.467075,3783.878347,3945.579346,4013.397529,4042.436818,4179.743297,4063.873067,4101.935747,4096.946905,4110.581852,4068.305034,4312.356989,4364.525455,4275.76076,4188.267515,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Middle income,MIC,1446.202368,1505.659644,1582.683808,1642.591333,1674.239378,1751.417704,1789.945715,1806.836821,1844.942517,1879.106236,1873.674791,1885.020723,1867.782061,1911.74304,1955.995765,1996.171835,2046.699234,2083.017675,2100.362358,2105.583311,2095.490405,2078.346142,2100.512897,2116.564072,2157.305893,2227.713436,2301.676798,2313.866049,2355.448219,2454.650657,2505.192526,2579.448922,2685.534645,2857.846589,3020.974759,3220.581828,3451.508897,3600.151365,3641.090948,3867.485056,4052.610947,4213.386869,4378.333792,4520.895363,4646.892687,4792.136159,4973.396774,5138.709825,5272.861454,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,North America,NAC,23805.22408,24793.77544,25967.07347,25680.15902,25409.51243,26529.62849,27441.07056,28602.66462,29203.64322,28915.5951,29381.35086,28527.23053,29501.00915,31318.98608,32353.53971,33120.07186,33967.61593,35061.28518,35927.62237,36117.39186,35531.08101,36191.78041,36705.84468,37740.05194,38300.94915,39211.25139,40166.63566,41434.72127,42894.62916,44208.67939,44222.81411,44634.39502,45554.18759,46853.18966,48114.61685,49068.52327,49738.47187,49250.08648,47550.15686,48376.68672,48835.53544,49529.99303,50101.82111,50996.69879,51984.05326,52404.27676,53318.95364,54497.90745,55332.05272,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,OECD members,OED,17140.42092,17872.19588,18768.84797,18766.98679,18605.62166,19306.16487,19831.31051,20497.20491,21109.37108,21208.04743,21461.8045,21343.72212,21766.23108,22587.77057,23248.49605,23763.96561,24414.30408,25340.31171,26091.9651,26663.1362,26772.84789,27067.79752,27157.35256,27762.11674,28285.36046,28922.68115,29611.44128,30221.20968,30955.13173,31962.81759,32175.03081,32430.62823,32855.17629,33666.82567,34373.66783,35176.04065,35865.94039,35683.89529,34213.8492,34989.8997,35458.65809,35692.05405,36000.54736,36502.21029,37141.14776,37541.60932,38271.08212,38890.82211,39310.31746,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Other small states,OSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8083.286733,8284.116912,8520.762602,8750.086985,9373.139062,9706.748929,10482.08825,11235.05609,11757.12268,11691.07864,12377.48956,13011.25028,13194.02245,13389.93152,13610.97543,13755.05715,13849.83604,13715.19368,13714.39566,13703.09509,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Pacific island small states,PSS,..,..,..,..,..,..,..,..,..,2587.160392,2639.816973,2497.648608,2417.412493,2508.570593,2402.886668,2494.361208,2398.980142,2390.714555,2474.379684,2535.88052,2500.832465,2589.965555,2619.869783,2698.826838,2772.483079,2815.136774,2747.659142,2759.156182,2855.831477,2791.185005,2790.566632,2814.420842,2841.76615,2921.494335,2951.200514,2985.653553,2982.15877,2995.386451,2928.804182,2979.731978,3049.684426,3038.080075,3102.502474,3171.798049,3243.98096,3316.35833,3405.741472,3453.038169,3424.465666,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Post-demographic dividend,PST,18085.21758,18886.91748,19889.93296,19897.16975,19739.94128,20536.13368,21152.68439,21899.1511,22588.92266,22715.857,23006.17035,22949.94886,23517.93712,24484.84132,25271.63657,25924.7543,26690.16077,27797.23607,28688.9721,29316.1688,29476.42664,29801.97553,29891.36715,30596.09149,31245.73859,31961.04706,32731.09002,33435.42967,34371.49767,35543.19666,35921.11686,36283.20107,36834.37834,37791.12057,38635.50286,39572.67776,40398.1751,40245.9272,38648.38066,39561.59979,40085.59131,40368.35492,40735.38,41317.36061,41998.59998,42503.4659,43377.4142,44142.42233,44698.87603,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Pre-demographic dividend,PRE,1085.170655,1090.851277,1104.787316,1171.328108,1133.829656,1181.980587,1200.929644,1163.309168,1200.955436,1224.502329,1141.631954,1099.830373,1017.589801,997.168168,1007.995917,1005.979856,1017.943572,1028.000924,1014.744029,1083.30409,947.158625,946.5335872,916.881135,891.3599842,894.2068234,920.9514241,949.9023547,996.4675306,1016.611141,1018.119115,1037.740323,1069.772691,1036.270838,1134.691563,1176.240783,1224.714242,1267.074853,1316.389477,1346.137429,1391.109006,1413.536802,1452.51023,1494.668859,1523.311965,1524.632507,1526.69537,1505.381351,1493.658684,1496.6042,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Small states,SST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7136.835593,7297.096858,7401.62591,7612.826346,7779.733223,8000.622978,8252.979662,8766.226718,9066.019875,9748.20392,10354.54398,10759.23745,10635.85121,11168.65509,11661.85429,11819.3958,11982.1422,12158.93988,12288.05563,12340.64142,12254.10164,12284.42886,12290.31546,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,South Asia,SAS,397.9957751,383.058668,388.3975077,387.9232538,407.0001899,407.0592467,423.252381,438.2609966,414.5671773,431.1976978,447.749258,453.6732676,473.1377566,481.3316466,495.6567416,507.7072859,516.9824978,549.0218194,566.3945372,584.0831159,582.0364912,602.013564,615.2952284,639.1540482,669.7948609,701.5828992,713.9965186,739.6557125,782.4358093,799.0752059,819.7553529,834.4477236,880.337177,930.939995,985.1550804,1044.161274,1103.288593,1121.833223,1184.310235,1257.499439,1304.008748,1357.605588,1421.654036,1501.810625,1594.058639,1696.952354,1790.927388,1877.530102,1932.534009,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,South Asia (IDA & IBRD),TSA,397.9957751,383.058668,388.3975077,387.9232538,407.0001899,407.0592467,423.252381,438.2609966,414.5671773,431.1976978,447.749258,453.6732676,473.1377566,481.3316466,495.6567416,507.7072859,516.9824978,549.0218194,566.3945372,584.0831159,582.0364912,602.013564,615.2952284,639.1540482,669.7948609,701.5828992,713.9965186,739.6557125,782.4358093,799.0752059,819.7553529,834.4477236,880.337177,930.939995,985.1550804,1044.161274,1103.288593,1121.833223,1184.310235,1257.499439,1304.008748,1357.605588,1421.654036,1501.810625,1594.058639,1696.952354,1790.927388,1877.530102,1932.534009,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Sub-Saharan Africa,SSF,1445.397424,1444.96204,1466.978142,1540.175575,1496.095557,1530.780422,1523.461217,1476.5197,1494.311649,1510.93798,1461.984341,1404.987044,1331.866046,1327.878765,1313.630751,1297.145378,1294.250659,1314.642824,1310.00809,1304.505193,1273.755981,1235.155593,1191.54068,1173.729567,1181.855243,1209.675564,1220.108581,1216.861736,1211.256668,1220.835618,1239.870716,1284.607019,1304.369752,1353.02684,1399.127725,1446.076492,1498.861649,1536.736136,1541.781385,1583.988974,1610.490415,1631.834598,1666.745502,1697.692645,1698.456453,1672.695728,1667.468826,1662.689295,1656.70296,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Sub-Saharan Africa (excluding high income),SSA,1443.103349,1442.591688,1464.479129,1537.556828,1493.473235,1527.949249,1520.383398,1472.975041,1490.597223,1508.281651,1459.056779,1401.703916,1328.500393,1324.316494,1309.640179,1292.629911,1289.245392,1309.318705,1304.417298,1298.472697,1267.477328,1228.406374,1184.426376,1166.46524,1174.46761,1202.034436,1212.089565,1208.420548,1202.786531,1211.833887,1230.852009,1275.754685,1295.277982,1343.86417,1390.035786,1436.728759,1489.15427,1526.810706,1531.785473,1573.791015,1600.063302,1621.315916,1656.115437,1686.913942,1687.500996,1661.492782,1656.050956,1651.067926,1644.944398,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Sub-Saharan Africa (IDA & IBRD countries),TSS,1445.397424,1444.96204,1466.978142,1540.175575,1496.095557,1530.780422,1523.461217,1476.5197,1494.311649,1510.93798,1461.984341,1404.987044,1331.866046,1327.878765,1313.630751,1297.145378,1294.250659,1314.642824,1310.00809,1304.505193,1273.755981,1235.155593,1191.54068,1173.729567,1181.855243,1209.675564,1220.108581,1216.861736,1211.256668,1220.835618,1239.870716,1284.607019,1304.369752,1353.02684,1399.127725,1446.076492,1498.861649,1536.736136,1541.781385,1583.988974,1610.490415,1631.834598,1666.745502,1697.692645,1698.456453,1672.695728,1667.468826,1662.689295,1656.70296,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Upper middle income,UMC,1971.451866,2071.156404,2195.192365,2286.978502,2336.416439,2457.573046,2508.687102,2533.129664,2612.698367,2665.391111,2665.712697,2691.635921,2664.275951,2747.031171,2822.518732,2893.343948,2985.062618,3028.805671,3048.411331,3059.314302,3062.979834,3040.783721,3102.266716,3143.395247,3212.541748,3325.905045,3460.698747,3473.351853,3532.687609,3709.136197,3790.961719,3916.075682,4084.553583,4369.634861,4642.237319,4981.085402,5379.952071,5651.384462,5704.369242,6091.874295,6424.972739,6704.892552,6985.177814,7214.781549,7411.690867,7644.823486,7950.529286,8230.102788,8471.918702,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,World,WLD,5330.538166,5523.456135,5769.313537,5772.145235,5700.638605,5895.741121,6022.185109,6149.101312,6292.027889,6301.585162,6311.689877,6226.360174,6264.722558,6434.543963,6558.62444,6663.302556,6789.303344,6979.344808,7112.14861,7194.210819,7176.692174,7190.382708,7188.202373,7292.943595,7402.603954,7543.517414,7695.156743,7783.586801,7929.30305,8169.162953,8222.645777,8296.169107,8435.811958,8698.593171,8927.915528,9204.32368,9484.937851,9542.370081,9269.275331,9553.184888,9738.992182,9867.455415,10012.00488,10178.37217,10349.99308,10497.64881,10721.48353,10920.12269,11059.48824,..
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 12/16/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
