Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Turkmenistan,TKM,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9505676773,10553546666,10104459536,13679877892,13049883508,11096839691,11263292306,9314758452,8644092031,9223245519,8171795509,8751993018,10196071822,10753701529,11220825732,11249683443,11617416309,12198334458,13788269625,15301298963,16993515438,19491562208,20680547525,22583157895,25902882089,28778101991,31713468423,34979955661,37253652748,39563379206,42134998872,44747368778,..,..
Turks and Caicos Islands,TCA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,686787800,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21441966.96,22215842.92,22835413.14,23774106.42,26218913.56,24906804.47,23422019.9,25764977.09,29758862.86,29293496.33,29009173.71,29483214.84,31808312.56,30747970.85,30332202.59,29185727.24,29809991.95,31703094.83,34234035.6,32716491.68,31823518.62,34215359.71,32902944.45,34408854.21,34872689.93,38061062.98,39216110.87,40821625.4,41842166.03,45924328.57,..
Uganda,UGA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5316288670,5621685941,5602309300,5417075666,5438206971,5653663445,6121055959,6510473943,6931971151,7316979448,7567099920,8197158794,8722074985,9727140950,10609598323,11150688035,11697658886,12639782294,13036912542,13712701909,14910189077,15875364184,16956037268,18029789370,19974256066,21654575570,23540418832,25141524502,26558906014,29053226969,30168131656,31250234128,32845967123,34549969867,36201804027,37580777454,39896737638,42611043087,..
Ukraine,UKR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.06228E+11,2.11521E+11,2.19713E+11,2.05772E+11,1.88465E+11,1.70186E+11,1.45975E+11,1.12497E+11,98772320161,88895088169,86228235500,84589899040,84420719246,89401541681,97629786737,1.02755E+11,1.12533E+11,1.26159E+11,1.2994E+11,1.39608E+11,1.50209E+11,1.5367E+11,1.3099E+11,1.36013E+11,1.43447E+11,1.43789E+11,1.43751E+11,1.34331E+11,1.21203E+11,1.23912E+11,1.26968E+11,1.31292E+11,1.35537E+11,..
United Arab Emirates,ARE,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,56806673982,66195031477,80386802832,79108971545,95661395017,1.185E+11,1.24021E+11,1.15688E+11,1.10198E+11,1.14624E+11,1.10504E+11,93974812607,97153023581,94608675562,1.06281E+11,1.25761E+11,1.26842E+11,1.31085E+11,1.32738E+11,1.41892E+11,1.51382E+11,1.60159E+11,1.73277E+11,1.73783E+11,1.78827E+11,1.98234E+11,2.01008E+11,2.05899E+11,2.24019E+11,2.4545E+11,2.57367E+11,2.82685E+11,2.91687E+11,3.00997E+11,2.85216E+11,2.89787E+11,3.0987E+11,3.23767E+11,3.40128E+11,3.547E+11,3.72811E+11,3.84222E+11,3.93342E+11,3.98022E+11,4.047E+11,..
United Kingdom,GBR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,7.30143E+11,7.4969E+11,7.57958E+11,7.94904E+11,8.38891E+11,8.56862E+11,8.70341E+11,8.94593E+11,9.43269E+11,9.61418E+11,9.97675E+11,1.03264E+12,1.07727E+12,1.14755E+12,1.11904E+12,1.10255E+12,1.13463E+12,1.16252E+12,1.2114E+12,1.25681E+12,1.23128E+12,1.22158E+12,1.24595E+12,1.29855E+12,1.32802E+12,1.3831E+12,1.42667E+12,1.50361E+12,1.5898E+12,1.63078E+12,1.64274E+12,1.62462E+12,1.63114E+12,1.67175E+12,1.73605E+12,1.78E+12,1.82435E+12,1.89467E+12,1.96373E+12,2.03105E+12,2.10087E+12,2.16335E+12,2.21364E+12,2.28639E+12,2.34067E+12,2.41509E+12,2.48243E+12,2.54277E+12,2.53562E+12,2.42791E+12,2.47524E+12,2.51337E+12,2.55054E+12,2.60511E+12,2.67303E+12,2.736E+12,2.78848E+12,2.84124E+12,2.87933E+12,2.92145E+12,..
United States,USA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,3.17306E+12,3.24604E+12,3.44405E+12,3.59559E+12,3.80414E+12,4.0476E+12,4.3107E+12,4.41846E+12,4.63055E+12,4.7741E+12,4.75869E+12,4.91541E+12,5.1739E+12,5.46601E+12,5.43646E+12,5.42529E+12,5.71761E+12,5.98201E+12,6.31313E+12,6.51301E+12,6.49629E+12,6.66115E+12,6.54105E+12,6.84089E+12,7.33594E+12,7.64182E+12,7.90643E+12,8.17996E+12,8.52164E+12,8.83461E+12,9.00123E+12,8.99149E+12,9.30821E+12,9.56445E+12,9.94978E+12,1.02169E+13,1.06023E+13,1.10738E+13,1.15701E+13,1.212E+13,1.26203E+13,1.27463E+13,1.29683E+13,1.33393E+13,1.38461E+13,1.43325E+13,1.47417E+13,1.50183E+13,1.49978E+13,1.46173E+13,1.49921E+13,1.52246E+13,1.5567E+13,1.58538E+13,1.62543E+13,1.67269E+13,1.70009E+13,1.74038E+13,1.79132E+13,1.83004E+13,..
Uruguay,URY,GDP (constant 2010 US$),NY.GDP.MKTP.KD,13898153415,14244639650,14020350840,14044249770,14387002604,14537433686,14982694337,14434802059,14707462730,15570017273,15933299000,15893193049,15683471263,15726632116,16181972310,17168573296,17844237377,18103953325,19076857124,20259453766,21443294870,21777715883,19652674360,17633480144,17431996922,17687643438,19245890917,20784241384,21092043001,21324878279,21388287459,22145177995,23901642366,24536839532,26323450893,25942392891,27389448608,29730611908,31074105583,30471512751,29883433692,28734675665,26512908469,26726412657,28063845204,30157445138,31393471352,33447078687,35847289438,37368467085,40284481653,42364020184,43862934932,45897095483,47383606586,47559277164,48362932955,49616180350,50420003965,50531997749,..
Uzbekistan,UZB,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21538794362,23507134806,24233809447,24621550400,24500412371,21756366186,21255969762,20150659336,19969303401,20308781560,21364838200,22283526243,23241717872,24133037752,25137898409,26136749834,27243021064,29272353868,31306784569,33639584098,36826263684,40151366329,43383926063,46679875794,50313860182,54024853523,58122388986,62295227519,66934792340,71013939308,74182244738,78222539795,82574625979,..
Vanuatu,VUT,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,333558830.9,295533768.9,308472109.3,314579496.5,324047173,355074662.2,358631172.9,358091564.4,347728628.2,341841990,347078645.3,387671921.7,399874432.3,410212840.7,413229742.8,450757061.8,455282415,465878363.9,488738142.5,494489878.6,496157759.5,525554159.3,507698023.3,481306261.7,501946287.1,521960857.2,549652584.8,596181554.8,627025086.6,667458933.2,689570618.2,700804286.2,709376703.2,721824490.4,736038269,752999145.6,754225528.5,780372013.5,814845638.9,838478038.8,865850906.8,..
"Venezuela, RB",VEN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1.01425E+11,1.04663E+11,1.13593E+11,1.18025E+11,1.3116E+11,1.3662E+11,1.38683E+11,1.42613E+11,1.53077E+11,1.54158E+11,1.66047E+11,1.68503E+11,1.70664E+11,1.82799E+11,1.86581E+11,1.91985E+11,2.06821E+11,2.19791E+11,2.24949E+11,2.26668E+11,2.16647E+11,2.15861E+11,2.1139E+11,2.03432E+11,2.06365E+11,2.06764E+11,2.20225E+11,2.28113E+11,2.41392E+11,2.20705E+11,2.34981E+11,2.57844E+11,2.7347E+11,2.74224E+11,2.67781E+11,2.78362E+11,2.77812E+11,2.95511E+11,2.9638E+11,2.78685E+11,2.8896E+11,2.98768E+11,2.7231E+11,2.51191E+11,2.97126E+11,3.27783E+11,3.60142E+11,3.91667E+11,4.12339E+11,3.99135E+11,3.93192E+11,4.09614E+11,4.32658E+11,4.38469E+11,4.21394E+11,..,..,..,..,..,..
Vietnam,VNM,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22466506504,23321549315,23972055325,24831086648,26106165846,28028757795,29458481786,31214455910,33913272582,36650999735,39890574620,43696326984,47777571569,51672439405,54651074162,57259890668,61146300623,64933025784,69037326106,73800255067,79362145321,85351803030,91307613277,97817393660,1.03356E+11,1.08935E+11,1.15932E+11,1.23166E+11,1.29629E+11,1.36658E+11,1.44835E+11,1.54509E+11,1.64105E+11,1.75284E+11,1.87687E+11,2.00858E+11,..
Virgin Islands (U.S.),VIR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3980912285,3967611884,4084246168,4232596793,4386062957,4563060599,4606031125,4300121905,4339000000,3985004716,3386486678,3189026880,3161402971,3167541618,3196188635,3141963924,..,..,..
West Bank and Gaza,PSE,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4418346306,4732866820,4790378322,5492993915,6280370849,6800412519,6218556740,5639569366,4935232731,5626948388,6860670261,7635284609,7559194714,7845558291,8428419115,9152714543,9681500000,10611002274,11257897418,11786857594,11768250077,12206181928,13288213428,13476822020,13642193054,13771659442,..
"Yemen, Rep.",YEM,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11726469033,12464473642,13487507548,14027273066,14970179225,15818894273,16552094852,17417953479,18464196750,19161318129,20345854642,21119738902,21950849521,22773435258,23678154701,25002177461,25794848835,26655991280,27628287079,28696460069,30906749533,26977011030,27622540064,28954889800,28900283353,20809811299,18858879106,17902354868,18037087754,18415400223,..
Zambia,ZMB,GDP (constant 2010 US$),NY.GDP.MKTP.KD,4592975694,4655503638,4539542515,4688094182,5260700256,6136473015,5794652457,6253571345,6331636551,6303972629,6606381314,6600697213,7208546518,7139196786,7598115674,7425689437,7887639741,7527629234,7569314523,7340423673,7563251214,8029749328,7803889934,7650411665,7624642409,7747804048,7803889934,8012695629,8515952930,8428791999,8388243439,8385212483,8240070980,8800171187,8041117529,8274122491,8788652644,9123852515,9088657606,9511297430,9881983407,10407395447,10876354172,11631714140,12449702237,13350512768,14405696504,15608923120,16822344541,18373423318,20265559484,21393257280,23018629943,24182735403,25318838465,26058243522,27042379771,27990035647,29119259553,29539096537,..
Zimbabwe,ZWE,GDP (constant 2010 US$),NY.GDP.MKTP.KD,3756656488,3993932820,4051224624,4304197046,4256585230,4465607852,4533624866,4912953663,5009745482,5632368465,6903320905,7518930527,8145240502,8357400779,8911091419,8738998351,8779620615,8177276903,7955924356,8218233998,9403359546,10581170280,10859909746,11032072488,10821651139,11573148556,11816072316,11952044256,12854707400,13523122161,14468192712,15268541649,13891995576,14038064161,15334507303,15358739758,16950012212,17404373252,17906526284,17760082949,17216768309,17464623555,15911315808,13207175802,12440164041,11729695863,11323673004,10909982217,8982303319,10061936650,12041655200,13750837258,16042473246,16361637090,16750541640,17048679959,17177545688,17985583517,18854228494,17327035948,..
Arab World,ARB,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.69867E+11,6.59566E+11,7.13939E+11,7.09072E+11,7.91961E+11,8.63894E+11,8.90145E+11,8.09331E+11,7.53519E+11,7.63511E+11,7.45445E+11,7.80367E+11,7.76154E+11,8.20173E+11,8.3967E+11,9.49892E+11,9.64169E+11,1.01179E+12,1.04485E+12,1.07832E+12,1.10797E+12,1.15885E+12,1.20781E+12,1.27141E+12,1.29431E+12,1.36544E+12,1.3868E+12,1.3947E+12,1.46888E+12,1.60657E+12,1.69891E+12,1.80936E+12,1.89122E+12,2.00112E+12,2.00952E+12,2.10333E+12,2.18218E+12,2.32757E+12,2.40408E+12,2.4643E+12,2.54423E+12,2.63346E+12,2.65507E+12,2.71028E+12,2.7506E+12,..
Caribbean small states,CSS,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,21757089518,22706990804,24041724101,25379693746,26569538118,27145412566,29169017548,28953678021,28057148782,27745905071,28051815677,29093143970,30732255781,32264214740,33025784987,33364594566,33685501144,32868849841,33149102748,33148464433,33585911913,34220860916,34965085472,36411202261,36744216712,37258227365,38076465491,39229954706,40326004865,41498427935,42932691340,44268453695,45555351076,47407410889,49160891098,50151979162,51945946980,54867115168,57023878591,59078751828,63099644724,65191504837,66028787601,63673502493,64524470198,65254680278,66107364688,66636362330,66962759379,67619856553,66720570704,67065603479,68163653910,68816032576,..
Central Europe and the Baltics,CEB,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.00967E+11,7.2334E+11,7.09032E+11,7.20403E+11,7.49732E+11,7.91993E+11,8.27952E+11,8.47847E+11,8.70805E+11,8.87959E+11,9.23094E+11,9.51037E+11,9.84789E+11,1.02484E+12,1.08379E+12,1.13788E+12,1.21251E+12,1.28991E+12,1.34029E+12,1.29448E+12,1.31661E+12,1.35815E+12,1.36723E+12,1.38427E+12,1.42567E+12,1.48242E+12,1.52824E+12,1.60301E+12,1.67519E+12,1.73925E+12,..
Early-demographic dividend,EAR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1.12012E+12,1.16897E+12,1.21864E+12,1.28352E+12,1.38964E+12,1.4644E+12,1.52358E+12,1.6065E+12,1.72095E+12,1.82881E+12,1.98482E+12,2.10266E+12,2.249E+12,2.41902E+12,2.57443E+12,2.63205E+12,2.82899E+12,2.93533E+12,2.96449E+12,3.06567E+12,3.12203E+12,3.23824E+12,3.24136E+12,3.24535E+12,3.31099E+12,3.34235E+12,3.44343E+12,3.54499E+12,3.67643E+12,3.74492E+12,3.96435E+12,4.15934E+12,4.3305E+12,4.4721E+12,4.60361E+12,4.73717E+12,4.99826E+12,5.2349E+12,5.33825E+12,5.42246E+12,5.66609E+12,5.72549E+12,5.81612E+12,6.09734E+12,6.50819E+12,6.90507E+12,7.3292E+12,7.75907E+12,8.02786E+12,8.07844E+12,8.57507E+12,9.00215E+12,9.38375E+12,9.78708E+12,1.01784E+13,1.06482E+13,1.11603E+13,1.16851E+13,1.2095E+13,1.23588E+13,..
East Asia & Pacific,EAS,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1.33595E+12,1.41462E+12,1.50314E+12,1.62092E+12,1.793E+12,1.91141E+12,2.08318E+12,2.26133E+12,2.49681E+12,2.787E+12,2.87456E+12,3.02236E+12,3.24759E+12,3.49827E+12,3.5187E+12,3.6386E+12,3.79162E+12,3.98272E+12,4.20626E+12,4.45108E+12,4.61093E+12,4.82152E+12,5.01098E+12,5.21564E+12,5.51589E+12,5.81903E+12,6.08408E+12,6.44178E+12,6.92048E+12,7.2738E+12,7.64469E+12,7.98593E+12,8.2589E+12,8.51951E+12,8.88723E+12,9.342E+12,9.81899E+12,1.01602E+13,1.01516E+13,1.04571E+13,1.09694E+13,1.12645E+13,1.16725E+13,1.2171E+13,1.28016E+13,1.34501E+13,1.41956E+13,1.51156E+13,1.565E+13,1.5867E+13,1.69887E+13,1.7772E+13,1.86065E+13,1.94938E+13,2.03107E+13,2.11631E+13,2.20293E+13,2.30773E+13,2.4042E+13,2.49517E+13,..
East Asia & Pacific (excluding high income),EAP,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2.59397E+11,2.30448E+11,2.30205E+11,2.43479E+11,2.67433E+11,2.93789E+11,3.15989E+11,3.13125E+11,3.21518E+11,3.55936E+11,4.01108E+11,4.28289E+11,4.5018E+11,4.87653E+11,5.08593E+11,5.41393E+11,5.59948E+11,6.03324E+11,6.57357E+11,7.04206E+11,7.57872E+11,8.01619E+11,8.50074E+11,9.12025E+11,9.97662E+11,1.06902E+12,1.14299E+12,1.24311E+12,1.3614E+12,1.44231E+12,1.52031E+12,1.64042E+12,1.81662E+12,2.01424E+12,2.22829E+12,2.44491E+12,2.66328E+12,2.85049E+12,2.90031E+12,3.07728E+12,3.30801E+12,3.5298E+12,3.8071E+12,4.13924E+12,4.50814E+12,4.94548E+12,5.47747E+12,6.14283E+12,6.66064E+12,7.17376E+12,7.87477E+12,8.54145E+12,9.18352E+12,9.84473E+12,1.05217E+13,1.12177E+13,1.19445E+13,1.27371E+13,1.35588E+13,1.43495E+13,..
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2.5888E+11,2.29988E+11,2.29746E+11,2.42993E+11,2.66899E+11,2.93202E+11,3.15358E+11,3.12501E+11,3.20876E+11,3.55226E+11,4.00308E+11,4.27435E+11,4.49282E+11,4.8668E+11,5.07579E+11,5.40313E+11,5.5883E+11,6.0212E+11,6.56045E+11,7.02801E+11,7.5636E+11,8.00019E+11,8.48378E+11,9.10206E+11,9.95671E+11,1.06688E+12,1.14071E+12,1.24063E+12,1.35869E+12,1.43943E+12,1.51728E+12,1.63714E+12,1.81299E+12,2.01022E+12,2.22384E+12,2.44003E+12,2.65796E+12,2.8448E+12,2.89452E+12,3.07114E+12,3.30141E+12,3.52276E+12,3.79949E+12,4.13099E+12,4.49921E+12,4.93573E+12,5.46674E+12,6.13082E+12,6.64766E+12,7.15983E+12,7.85951E+12,8.52494E+12,9.16584E+12,9.82582E+12,1.05015E+13,1.11962E+13,1.19216E+13,1.27128E+13,1.35329E+13,1.43221E+13,..
Euro area,EMU,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2.84643E+12,3.03351E+12,3.22817E+12,3.4245E+12,3.61455E+12,3.79626E+12,3.99708E+12,4.21069E+12,4.44805E+12,4.76127E+12,5.03738E+12,5.22868E+12,5.48576E+12,5.82454E+12,6.01189E+12,5.96668E+12,6.26672E+12,6.45995E+12,6.66217E+12,6.9183E+12,7.06737E+12,7.10374E+12,7.15465E+12,7.25355E+12,7.42537E+12,7.59689E+12,7.78743E+12,7.9855E+12,8.32996E+12,8.67172E+12,8.98253E+12,9.21822E+12,9.34659E+12,9.28527E+12,9.51365E+12,9.74475E+12,9.91034E+12,1.0179E+13,1.04888E+13,1.08008E+13,1.12185E+13,1.1466E+13,1.15756E+13,1.16571E+13,1.19252E+13,1.21265E+13,1.25179E+13,1.2893E+13,1.29472E+13,1.23646E+13,1.26288E+13,1.28418E+13,1.27274E+13,1.26956E+13,1.28726E+13,1.31357E+13,1.33858E+13,1.37308E+13,1.39892E+13,1.41697E+13,..
Europe & Central Asia,ECS,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,8.52795E+12,8.84671E+12,9.26379E+12,9.80905E+12,1.00349E+13,9.95946E+12,1.04108E+13,1.07077E+13,1.10394E+13,1.14463E+13,1.16243E+13,1.16838E+13,1.17944E+13,1.20204E+13,1.23405E+13,1.26813E+13,1.30326E+13,1.34305E+13,1.39928E+13,1.44898E+13,1.48258E+13,1.48877E+13,1.47952E+13,1.46706E+13,1.48268E+13,1.5143E+13,1.54102E+13,1.58603E+13,1.62723E+13,1.67473E+13,1.74646E+13,1.78645E+13,1.81671E+13,1.85012E+13,1.91026E+13,1.96322E+13,2.04118E+13,2.11623E+13,2.13797E+13,2.04302E+13,2.09677E+13,2.14719E+13,2.15393E+13,2.17338E+13,2.21289E+13,2.25802E+13,2.3015E+13,2.36641E+13,2.41745E+13,2.45454E+13,..
Europe & Central Asia (excluding high income),ECA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.35262E+12,2.31905E+12,2.20751E+12,1.97518E+12,1.85982E+12,1.65127E+12,1.62234E+12,1.61997E+12,1.66723E+12,1.64004E+12,1.67777E+12,1.819E+12,1.86501E+12,1.96685E+12,2.1034E+12,2.2783E+12,2.4458E+12,2.64447E+12,2.84818E+12,2.96569E+12,2.78857E+12,2.94494E+12,3.13069E+12,3.25466E+12,3.38637E+12,3.45871E+12,3.48815E+12,3.54246E+12,3.68342E+12,3.79297E+12,3.85762E+12,..
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.76023E+12,2.72084E+12,2.57425E+12,2.33387E+12,2.22667E+12,2.03128E+12,2.02606E+12,2.04591E+12,2.10748E+12,2.09236E+12,2.14317E+12,2.30256E+12,2.35981E+12,2.47772E+12,2.63181E+12,2.83941E+12,3.02864E+12,3.26512E+12,3.51171E+12,3.66416E+12,3.48488E+12,3.651E+12,3.86263E+12,3.99529E+12,4.13899E+12,4.23502E+12,4.29391E+12,4.37674E+12,4.56213E+12,4.71522E+12,4.82001E+12,..
European Union,EUU,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,5.78024E+12,5.99183E+12,6.27861E+12,6.65744E+12,6.86364E+12,6.81926E+12,7.15329E+12,7.35912E+12,7.58414E+12,7.87576E+12,8.03885E+12,8.07921E+12,8.14513E+12,8.26247E+12,8.46781E+12,8.66686E+12,8.891E+12,9.11571E+12,9.4957E+12,9.86833E+12,1.02009E+13,1.03854E+13,1.05044E+13,1.0445E+13,1.0722E+13,1.10087E+13,1.12171E+13,1.15159E+13,1.18635E+13,1.22145E+13,1.26913E+13,1.29685E+13,1.31143E+13,1.32363E+13,1.35798E+13,1.38424E+13,1.43261E+13,1.47777E+13,1.4873E+13,1.42296E+13,1.45441E+13,1.48105E+13,1.46992E+13,1.4691E+13,1.49221E+13,1.52654E+13,1.55776E+13,1.6012E+13,1.63512E+13,1.66054E+13,..
Fragile and conflict affected situations,FCS,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2.7864E+11,2.81505E+11,3.02839E+11,3.17855E+11,3.38699E+11,3.53294E+11,3.53275E+11,3.43205E+11,3.588E+11,3.83171E+11,4.25479E+11,4.5026E+11,4.59187E+11,4.85301E+11,5.15053E+11,5.1878E+11,5.57321E+11,5.86714E+11,5.90499E+11,6.1368E+11,6.23494E+11,6.05646E+11,5.95594E+11,5.65658E+11,5.69026E+11,5.82207E+11,6.05167E+11,6.26948E+11,6.53751E+11,6.27746E+11,6.92128E+11,6.7416E+11,7.11653E+11,7.21992E+11,7.18541E+11,7.39012E+11,7.62527E+11,8.08252E+11,8.47645E+11,8.51363E+11,8.79157E+11,9.12693E+11,9.13181E+11,8.90058E+11,1.01509E+12,1.09337E+12,1.17606E+12,1.25568E+12,1.32848E+12,1.3682E+12,1.43022E+12,1.43743E+12,1.5518E+12,1.61228E+12,1.63212E+12,1.66301E+12,1.71067E+12,1.7411E+12,1.77982E+12,1.81862E+12,..
Heavily indebted poor countries (HIPC),HPC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1.06385E+11,1.06349E+11,1.13731E+11,1.17019E+11,1.20908E+11,1.25865E+11,1.28986E+11,1.31344E+11,1.37006E+11,1.43097E+11,1.4948E+11,1.55825E+11,1.58462E+11,1.63032E+11,1.72314E+11,1.75802E+11,1.8287E+11,1.89554E+11,1.94283E+11,1.95677E+11,1.96258E+11,2.02921E+11,2.0484E+11,2.06164E+11,2.0874E+11,2.12481E+11,2.18916E+11,2.25559E+11,2.28208E+11,2.32835E+11,2.32015E+11,2.33621E+11,2.32264E+11,2.33656E+11,2.33436E+11,2.45285E+11,2.57731E+11,2.6829E+11,2.77733E+11,2.86486E+11,2.9396E+11,3.06392E+11,3.1735E+11,3.31728E+11,3.49918E+11,3.70816E+11,3.93713E+11,4.18129E+11,4.4322E+11,4.63107E+11,4.90276E+11,5.13036E+11,5.4289E+11,5.73043E+11,6.04593E+11,6.33247E+11,6.60987E+11,6.91957E+11,7.20208E+11,7.49467E+11,..
High income,HIC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,9.061E+12,9.48875E+12,1.00466E+13,1.0596E+13,1.12887E+13,1.19106E+13,1.26312E+13,1.32173E+13,1.40438E+13,1.4858E+13,1.53061E+13,1.59121E+13,1.68028E+13,1.7867E+13,1.80828E+13,1.80658E+13,1.8964E+13,1.96984E+13,2.05087E+13,2.13569E+13,2.16756E+13,2.21046E+13,2.20901E+13,2.26874E+13,2.37192E+13,2.45691E+13,2.53642E+13,2.62532E+13,2.75182E+13,2.85895E+13,2.94875E+13,2.99164E+13,3.05238E+13,3.08918E+13,3.18769E+13,3.27994E+13,3.37722E+13,3.48043E+13,3.57492E+13,3.69121E+13,3.84001E+13,3.89833E+13,3.95832E+13,4.04522E+13,4.18039E+13,4.30059E+13,4.43615E+13,4.56104E+13,4.58021E+13,4.42812E+13,4.55857E+13,4.64364E+13,4.70339E+13,4.77222E+13,4.87017E+13,4.98383E+13,5.07044E+13,5.19408E+13,5.30805E+13,5.39529E+13,..
IBRD only,IBD,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2.10311E+12,2.15641E+12,2.23621E+12,2.34152E+12,2.5246E+12,2.66485E+12,2.79757E+12,2.92536E+12,3.12605E+12,3.35719E+12,3.60771E+12,3.83641E+12,4.09638E+12,4.4043E+12,4.6608E+12,4.86173E+12,5.18867E+12,5.40734E+12,5.57951E+12,5.81395E+12,6.0492E+12,6.16791E+12,6.33067E+12,6.40479E+12,6.69228E+12,6.97989E+12,7.27699E+12,7.6245E+12,7.90911E+12,8.13548E+12,8.29895E+12,8.38012E+12,8.45405E+12,8.7063E+12,8.93518E+12,9.26861E+12,9.72318E+12,1.02074E+13,1.04138E+13,1.07435E+13,1.13485E+13,1.17213E+13,1.2204E+13,1.28557E+13,1.3846E+13,1.48012E+13,1.59719E+13,1.7326E+13,1.82875E+13,1.86558E+13,2.0019E+13,2.12196E+13,2.22919E+13,2.34E+13,2.44097E+13,2.5365E+13,2.64599E+13,2.77737E+13,2.90068E+13,3.00694E+13,..
